,user_id,aisle_id
1533,150982,"set(['24', '38', '48', '98', '3', '50', '99', '61', '117', '130', '66', '78'])"
1534,151065,set(['77'])
1535,151113,"set(['24', '13', '59', '91', '123', '67', '9', '93', '86', '84', '96'])"
1536,151137,set(['77'])
1537,151191,"set(['17', '36', '35', '76', '123', '116', '128', '83'])"
1538,151219,"set(['120', '24', '123', '84'])"
1539,15124,"set(['24', '83', '123', '21', '112'])"
1540,151250,"set(['115', '26', '23'])"
1541,151260,"set(['83', '123'])"
1542,151302,"set(['24', '16', '123', '89', '128', '83', '84', '96'])"
1543,151312,"set(['24', '49', '4', '66', '83', '69'])"
1544,151364,"set(['93', '106', '87'])"
1545,151383,"set(['32', '21', '71', '83'])"
1546,151386,set(['120'])
1547,151391,"set(['61', '88', '21'])"
1548,151398,"set(['24', '23', '35', '115', '61', '123', '83', '129', '107', '84'])"
1549,151430,"set(['24', '58', '121', '67', '91', '69', '92', '78'])"
1550,151446,"set(['54', '30', '120', '130', '4', '66', '69', '86'])"
1551,151455,"set(['24', '19', '91', '83', '93', '96', '107', '78'])"
1552,151475,"set(['54', '116', '84', '74'])"
1553,151486,set(['77'])
1554,151527,"set(['24', '120', '21', '57', '115', '121', '83', '107'])"
1555,151536,"set(['128', '7', '78'])"
1556,151570,"set(['128', '72', '16'])"
1557,151575,"set(['24', '26', '29', '120', '131', '88', '67', '83', '107', '84', '78'])"
1558,151581,"set(['24', '61', '84', '120', '121', '131', '123', '72', '66', '67', '9', '83', '94', '79', '96'])"
1559,151664,"set(['24', '16', '36', '43', '61', '123', '112', '83', '78', '84', '105'])"
1560,15169,"set(['24', '16', '123', '112', '83', '107', '84'])"
1561,151722,set(['83'])
1562,15175,"set(['24', '32', '78', '125', '61'])"
1563,151842,"set(['24', '120', '123', '38', '59', '21', '23', '19', '41', '115', '98', '116', '83', '100', '52', '84'])"
1564,151846,"set(['24', '32', '21'])"
1565,151930,"set(['115', '24', '31', '37', '112'])"
1566,151965,"set(['115', '45'])"
1567,151992,set(['64'])
1568,152015,"set(['24', '32', '123'])"
1569,152068,"set(['24', '16', '131', '61', '122', '9', '83'])"
1570,152078,"set(['63', '130', '120', '123', '116', '91', '83'])"
1571,152080,"set(['24', '84', '49'])"
1572,152088,"set(['24', '131', '37', '88'])"
1573,152131,"set(['24', '120', '38', '59', '14', '17', '86', '31', '42', '52', '115', '117', '123', '84', '112', '9', '83', '106', '74'])"
1574,152149,"set(['120', '24', '123', '66'])"
1575,152158,"set(['123', '21', '3', '120', '117', '116', '84', '67', '92', '104'])"
1576,152168,"set(['24', '39', '21', '50', '115', '98', '123', '83'])"
1577,152206,"set(['24', '21', '83', '69', '36', '52', '120', '123', '4', '112', '129', '92', '106', '84'])"
1578,152236,set(['37'])
1579,152244,"set(['35', '115', '123', '116', '83', '69'])"
1580,152258,"set(['24', '21', '36', '4', '83', '84'])"
1581,152278,"set(['24', '19', '32', '120', '123', '83'])"
1582,152281,"set(['120', '83', '13', '130', '84'])"
1583,152324,"set(['128', '24', '123', '86'])"
1584,152326,"set(['77', '21', '86', '31', '84', '43', '94', '120', '61', '123', '89', '4', '112', '93', '106', '107', '79'])"
1585,152330,"set(['24', '91', '123', '86'])"
1586,152339,"set(['27', '66'])"
1587,152346,"set(['45', '37', '98', '64', '67', '83', '107'])"
1588,152411,"set(['14', '19', '29', '63', '116', '72', '66', '83', '5'])"
1589,152429,"set(['24', '13', '14', '51', '123', '66', '112', '83', '93', '96', '78'])"
1590,152457,"set(['24', '54', '123', '84', '53'])"
1591,152501,"set(['39', '57', '35', '126', '127', '83', '86'])"
1592,152593,"set(['52', '112'])"
1593,152629,set(['117'])
1594,152686,"set(['52', '112'])"
1595,152780,"set(['53', '96'])"
1596,15282,"set(['115', '77'])"
1597,152830,"set(['77', '37', '112'])"
1598,152863,"set(['83', '86', '53'])"
1599,153076,"set(['21', '120', '105', '107', '84', '78'])"
1600,153088,"set(['21', '98', '32', '117', '77', '121', '108', '123', '89', '107', '96'])"
1601,153115,"set(['21', '54', '77', '121', '116', '111', '90', '84', '96'])"
1602,153180,"set(['24', '12', '131', '91', '83', '81', '86'])"
1603,153211,"set(['24', '120', '86', '107', '84', '78'])"
1604,153230,"set(['24', '117', '49'])"
1605,153249,"set(['38', '51', '36', '34', '123', '112', '69', '100', '84', '96'])"
1606,153267,"set(['24', '83', '21', '35'])"
1607,153283,"set(['16', '37', '30', '51', '63', '83'])"
1608,153318,set(['21'])
1609,153405,"set(['68', '61', '83'])"
1610,153425,"set(['24', '16', '32', '115', '123', '83'])"
1611,153505,"set(['129', '106', '84', '25'])"
1612,153591,"set(['83', '123', '116', '21', '84'])"
1613,153631,"set(['24', '99', '21', '98', '83', '67', '50', '120', '61', '122', '123', '112', '69', '78'])"
1614,153634,"set(['24', '91', '67'])"
1615,15364,"set(['37', '17'])"
1616,153646,"set(['24', '120', '77', '21', '16', '57', '115', '3', '4', '83', '93', '84'])"
1617,153658,"set(['24', '21', '32', '3', '77', '108', '123', '83', '84', '96'])"
1618,153680,"set(['24', '123'])"
1619,153703,"set(['120', '61', '69'])"
1620,153706,"set(['24', '25', '38', '3', '115', '108', '123', '83', '86', '84'])"
1621,153786,"set(['24', '63', '120', '123', '91', '83'])"
1622,153789,"set(['93', '123', '81', '110', '36'])"
1623,153796,set(['75'])
1624,153843,"set(['24', '92', '21', '123', '83', '81', '107'])"
1625,15390,"set(['24', '21', '120', '67', '129', '92', '96'])"
1626,153912,"set(['24', '31', '115', '131', '9', '83'])"
1627,153932,"set(['112', '50', '115', '131', '67', '83', '84', '24', '21', '4', '9', '120', '75', '74', '126', '129', '107', '96', '17', '16', '54', '31', '36'])"
1628,153959,"set(['24', '46', '32', '3', '52', '120', '131', '63', '66', '112', '91', '83', '96'])"
1629,153976,"set(['24', '12', '45', '120', '91', '69', '84'])"
1630,153987,"set(['24', '93', '38', '17', '3', '40', '50', '114', '131', '123', '110', '88', '67', '128', '83', '100', '96', '106', '53', '78'])"
1631,153990,"set(['24', '120', '77', '115', '108', '91'])"
1632,154001,set(['123'])
1633,154003,"set(['120', '83', '123', '86'])"
1634,154100,"set(['24', '45', '120', '116', '83', '78'])"
1635,154160,"set(['108', '88', '53'])"
1636,154175,"set(['24', '123', '21', '13', '98', '117', '2', '83'])"
1637,154187,set(['32'])
1638,154218,"set(['83', '116', '119'])"
1639,15422,"set(['42', '120', '123', '67', '91', '83', '86'])"
1640,154281,"set(['24', '121', '100', '31', '112'])"
1641,154334,"set(['31', '40', '35'])"
1642,154388,"set(['46', '77', '21'])"
1643,154423,"set(['32', '117', '116', '21'])"
1644,154456,"set(['24', '37', '53'])"
1645,154462,"set(['121', '21', '84', '112'])"
1646,154470,"set(['19', '75'])"
1647,154480,"set(['24', '120', '45', '50', '53', '115', '91', '107', '84', '78'])"
1648,154502,"set(['24', '19', '32', '31', '98', '67', '83', '84'])"
1649,154505,"set(['108', '17', '104'])"
1650,154527,set(['24'])
1651,154563,"set(['24', '21', '120', '123', '112', '91', '83', '92', '86', '107', '84', '14'])"
1652,154571,"set(['24', '86', '96'])"
1653,154607,"set(['83', '16'])"
1654,154611,"set(['120', '24', '91', '83'])"
1655,154615,"set(['24', '120', '45', '3', '35', '115', '108', '123', '88', '128', '86', '84', '96'])"
1656,154684,"set(['24', '120', '112', '128', '83', '96'])"
1657,154737,"set(['24', '120', '38', '30', '34', '1', '116', '4', '112', '82', '83', '92', '86', '72'])"
1658,154798,"set(['24', '77', '38', '37', '120', '91'])"
1659,154800,"set(['24', '57', '106', '21', '84'])"
1660,154812,"set(['115', '24', '86', '83'])"
1661,154836,"set(['24', '83', '123', '9', '94'])"
1662,154839,"set(['120', '116'])"
1663,154853,"set(['24', '32', '123', '34'])"
1664,154868,"set(['24', '36', '121', '112', '83', '81', '86', '107', '96'])"
1665,154871,set(['106'])
1666,154886,"set(['24', '14', '47', '88', '120', '3', '123', '83', '74'])"
1667,15502,set(['112'])
1668,155025,"set(['128', '24', '108'])"
1669,155031,"set(['120', '19', '123', '91', '17'])"
1670,155093,set(['124'])
1671,155096,set(['26'])
1672,155098,"set(['24', '16', '106', '49', '115', '108', '72', '95', '112', '54', '83', '119', '107', '84'])"
1673,15512,set(['24'])
1674,155128,"set(['99', '98', '12', '78', '112'])"
1675,155155,"set(['83', '63', '21'])"
1676,155158,"set(['24', '38', '61', '52', '121', '117', '128'])"
1677,155228,"set(['52', '45', '105'])"
1678,15524,"set(['112', '42', '115', '117', '123', '67', '83', '95'])"
1679,155270,"set(['24', '84'])"
1680,155304,"set(['24', '123'])"
1681,155388,"set(['96', '112'])"
1682,15539,"set(['24', '54', '130', '120', '96', '123', '84', '91', '83', '81', '94', '74', '85'])"
1683,155396,"set(['24', '21', '16', '115', '123', '91', '83', '86'])"
1684,155398,"set(['115', '121', '116', '59', '91'])"
1685,155415,set(['115'])
1686,155425,"set(['83', '89'])"
1687,155488,"set(['24', '21', '16', '120', '123', '83', '93', '86', '84'])"
1688,155548,"set(['24', '77', '54', '45', '43', '35', '115', '117', '83', '93', '86', '94'])"
1689,155554,"set(['24', '91', '131', '116', '9', '83', '93', '86'])"
1690,155560,"set(['115', '38', '21'])"
1691,155576,"set(['61', '131', '63', '112', '83', '81', '86', '84', '24', '3', '104', '78', '120', '123', '72', '129', '100', '69', '79', '96', '19', '32'])"
1692,155597,"set(['24', '26', '17', '115', '75', '83', '107', '84'])"
1693,155607,set(['115'])
1694,155608,"set(['120', '3', '88', '78'])"
1695,155623,"set(['24', '123'])"
1696,155625,"set(['24', '54', '31', '57', '84'])"
1697,155630,"set(['24', '83', '9', '86', '112'])"
1698,155646,"set(['24', '112', '50', '123', '67', '91', '83'])"
1699,155827,"set(['24', '21', '131', '9', '83', '84'])"
1700,155899,set(['83'])
1701,155921,"set(['77', '38', '53', '120', '123', '116', '96'])"
1702,155937,"set(['24', '20', '21', '54', '132', '123', '129', '78'])"
1703,156071,"set(['24', '94', '84'])"
1704,156122,"set(['24', '115', '21', '49', '120', '54', '45', '61', '3', '1', '121', '117', '89', '64', '127', '69', '84'])"
1705,156138,"set(['24', '120', '16', '32', '115', '121', '9', '83', '96'])"
1706,156175,"set(['24', '57', '37', '131', '35', '115', '117', '91', '83', '79'])"
1707,156201,"set(['19', '36', '60', '98', '126', '67'])"
1708,156302,set(['123'])
1709,156345,"set(['57', '29'])"
1710,156388,"set(['120', '34', '123', '58', '112'])"
1711,156395,"set(['24', '49', '54', '115', '67', '83', '107', '79'])"
1712,156471,"set(['130', '24', '31', '123', '107'])"
1713,156475,"set(['24', '26', '21'])"
1714,156487,"set(['24', '83', '88', '86', '84'])"
1715,156568,"set(['24', '123', '36', '17', '43'])"
1716,156600,"set(['24', '15', '21', '96'])"
1717,156608,"set(['128', '86', '37', '98', '41'])"
1718,156628,"set(['24', '123', '49', '16'])"
1719,156637,"set(['131', '116', '78'])"
1720,156682,"set(['24', '120', '21', '45', '28', '115', '123', '84'])"
1721,15675,"set(['24', '83'])"
1722,156807,"set(['24', '86', '73', '125'])"
1723,156935,"set(['24', '91', '45'])"
1724,156955,"set(['24', '18', '38', '45', '32'])"
1725,156964,"set(['24', '123', '89', '83', '93', '86', '107', '84'])"
1726,15704,"set(['24', '83', '37', '21'])"
1727,157080,"set(['128', '24', '96', '112'])"
1728,157091,set(['115'])
1729,157142,"set(['24', '83', '37'])"
1730,157146,"set(['24', '83', '31', '16', '112'])"
1731,157216,set(['83'])
1732,157218,"set(['24', '3', '36', '120', '108', '112', '93'])"
1733,157219,set(['32'])
1734,157260,"set(['38', '16', '29', '115', '121', '117', '88', '83', '129'])"
1735,157264,"set(['24', '16', '52', '120', '131', '91', '83', '79'])"
1736,157283,"set(['24', '21', '106', '123', '83', '92', '86'])"
1737,157298,"set(['24', '91', '96', '123', '78'])"
1738,157301,"set(['91', '83', '117'])"
1739,157324,"set(['24', '123', '21', '83', '45', '51', '3', '35', '115', '122', '130', '67', '69', '86', '107', '105'])"
1740,157376,"set(['52', '96', '2', '83', '92', '84', '105'])"
1741,157377,set(['77'])
1742,157379,"set(['32', '123', '83'])"
1743,157414,set(['83'])
1744,157470,"set(['24', '123'])"
1745,157506,"set(['24', '53'])"
1746,157509,"set(['21', '53', '115', '88', '123', '129', '92'])"
1747,157520,"set(['24', '16', '116', '83', '69', '81'])"
1748,157539,"set(['24', '83', '107', '94'])"
1749,157558,"set(['24', '21', '16', '43', '108', '112', '83', '78'])"
1750,157563,"set(['38', '14', '88', '117', '130', '91', '96', '94', '21'])"
1751,157599,"set(['120', '77', '46', '54', '131', '36', '115', '108', '74', '72', '95', '86'])"
1752,157603,"set(['115', '29'])"
1753,157627,"set(['24', '20', '21', '70', '51', '35', '121', '123', '67', '91', '83', '84'])"
1754,157641,"set(['24', '120', '21', '83', '43', '94', '122', '130', '115', '121', '108', '123', '36', '8', '71', '131', '96', '86', '107', '78'])"
1755,157642,set(['67'])
1756,157663,"set(['120', '88', '115', '117', '123', '89', '83', '94'])"
1757,157810,"set(['24', '108', '112', '69', '93', '84'])"
1758,157841,set(['77'])
1759,157843,set(['115'])
1760,157898,"set(['83', '84', '112'])"
1761,157908,"set(['24', '18', '88', '98', '122', '69', '84'])"
1762,157955,"set(['24', '32', '36', '123', '83', '107', '84', '96'])"
1763,157964,"set(['107', '78'])"
1764,15804,set(['115'])
1765,158103,"set(['121', '31', '78', '32'])"
1766,158106,"set(['24', '26', '38', '17', '83', '69', '84'])"
1767,158131,"set(['38', '45'])"
1768,15816,"set(['83', '123'])"
1769,158212,"set(['24', '13', '106', '88', '112'])"
1770,158293,"set(['36', '99', '123', '73', '110', '127', '100'])"
1771,158422,"set(['72', '117', '35', '17', '7'])"
1772,15843,"set(['24', '91', '116'])"
1773,15846,"set(['123', '116', '45', '53'])"
1774,158482,"set(['24', '83', '122', '35', '120', '108', '123', '7', '112', '69', '107'])"
1775,158483,"set(['24', '98', '45', '94', '112'])"
1776,158516,"set(['31', '3', '123', '112', '83', '86'])"
1777,158561,"set(['24', '83', '123', '96'])"
1778,158647,"set(['115', '32', '85'])"
1779,158654,"set(['24', '21', '32', '61', '123', '112', '83'])"
1780,158709,"set(['19', '83', '123', '67'])"
1781,158741,"set(['24', '16', '63', '30', '120', '123', '83', '104'])"
1782,158798,"set(['24', '26', '21', '54', '30', '52', '77', '91', '86', '84'])"
1783,158885,"set(['24', '91', '123', '67', '128', '83', '100', '86', '84'])"
1784,158889,set(['116'])
1785,158958,"set(['24', '59', '36', '77', '123', '4', '112', '83', '92', '84'])"
1786,158973,"set(['24', '38', '49', '32', '50', '52', '115', '61', '123', '92', '107', '84'])"
1787,159042,"set(['83', '67'])"
1788,159089,set(['121'])
1789,1592,"set(['24', '120', '121', '49', '115', '114', '3', '63', '4', '83', '94', '84', '78'])"
1790,159219,set(['123'])
1791,159267,"set(['21', '37', '43', '77', '108', '117', '112', '83', '86', '78'])"
1792,159343,"set(['24', '26', '121', '3', '130', '123', '95', '93'])"
1793,159352,"set(['21', '16', '30', '98', '34', '77', '91', '131', '83', '68', '129'])"
1794,159411,"set(['24', '21', '17', '16', '37', '120', '88', '123', '72', '112', '83', '96'])"
1795,159509,"set(['91', '123'])"
1796,159519,"set(['120', '38', '77', '17', '37', '36', '53', '52', '115', '69', '93', '79'])"
1797,159549,"set(['69', '134'])"
1798,159640,"set(['43', '123', '72', '6', '105', '96'])"
1799,159678,"set(['24', '123'])"
1800,159695,"set(['120', '37', '111', '71', '61'])"
1801,159714,"set(['26', '59', '21', '48', '23', '120', '114', '3', '123', '91', '83', '81', '96'])"
1802,159768,"set(['54', '92', '38'])"
1803,159791,"set(['24', '32', '45', '117', '116', '125'])"
1804,159815,set(['36'])
1805,159837,set(['34'])
1806,159865,"set(['24', '116', '86', '53', '78'])"
1807,159869,"set(['24', '83', '117', '84'])"
1808,159925,"set(['24', '115', '131', '123', '83', '84'])"
1809,159941,"set(['83', '96', '123', '110', '72'])"
1810,160011,"set(['24', '16', '50', '123', '91', '83', '86'])"
1811,160012,"set(['24', '13', '21', '31', '67', '26', '50', '115', '98', '112', '93', '106', '94', '78'])"
1812,160037,"set(['24', '54', '120', '3', '123', '91', '74'])"
1813,160047,"set(['24', '12', '120', '63', '112', '91', '83'])"
1814,160096,"set(['24', '83', '123'])"
1815,160097,"set(['24', '81', '21', '36'])"
1816,160194,"set(['24', '25', '38', '14', '52', '120', '99', '3', '123', '116', '83', '129', '5', '107', '84', '21'])"
1817,160206,"set(['120', '83', '116'])"
1818,160208,"set(['28', '21', '84', '78'])"
1819,160223,"set(['24', '32', '31', '36', '120', '67', '86', '84', '78'])"
1820,160226,"set(['120', '24', '35'])"
1821,160248,"set(['24', '31', '45', '51', '115', '117', '123', '83', '84'])"
1822,160286,set(['83'])
1823,160297,"set(['98', '134'])"
1824,16032,"set(['24', '99', '38', '21', '50', '130', '120', '98', '131', '123', '116', '88', '6', '128', '83', '92', '41', '84'])"
1825,16035,"set(['24', '88', '81', '112'])"
1826,160355,"set(['24', '63', '50', '120', '123', '116', '83', '96'])"
1827,160359,"set(['24', '35', '120', '131', '123', '116', '67', '9', '83'])"
1828,160377,"set(['59', '21', '31', '37', '52', '120', '98', '123', '96', '57', '105'])"
1829,160401,"set(['121', '84', '66', '98'])"
1830,160409,"set(['91', '38', '89', '21', '83', '31', '9', '53', '77', '121', '131', '123', '116', '4', '67', '128', '129', '92', '106', '107', '96'])"
1831,160414,"set(['24', '91', '130'])"
1832,160425,"set(['31', '106', '53'])"
1833,160553,"set(['115', '24', '52', '106', '25'])"
1834,160585,set(['107'])
1835,160595,"set(['24', '116', '4', '83', '92', '86'])"
1836,160601,"set(['24', '26', '32', '4', '7', '83', '84', '105'])"
1837,160625,"set(['115', '24', '130', '32'])"
1838,160634,"set(['24', '123', '21', '49', '76', '52', '120', '121', '130', '112', '9', '107', '84'])"
1839,160674,"set(['94', '84'])"
1840,160702,"set(['24', '99', '21', '83', '19', '86', '50', '35', '120', '61', '116', '53', '112', '9', '129', '78', '106', '84', '105'])"
1841,160732,set(['84'])
1842,160742,"set(['115', '61', '86', '77', '112'])"
1843,160754,"set(['24', '91', '88', '123', '93'])"
1844,160826,"set(['98', '108', '93', '78'])"
1845,160846,"set(['24', '36', '120', '121', '123', '83'])"
1846,16085,set(['54'])
1847,160875,"set(['106', '96'])"
1848,160882,set(['27'])
1849,160899,"set(['24', '59', '14', '17', '63', '22', '117', '91', '108', '123', '72', '67', '75', '83', '107', '21'])"
1850,160914,"set(['19', '83', '38', '53'])"
1851,160926,"set(['115', '19', '107', '66', '24'])"
1852,160938,"set(['24', '12', '31', '77', '91', '116', '9', '83', '79'])"
1853,160960,"set(['24', '83'])"
1854,160964,"set(['56', '59', '21', '84'])"
1855,160975,"set(['84', '77', '130', '110', '83', '106', '104'])"
1856,161225,set(['23'])
1857,161255,"set(['115', '13', '107'])"
1858,161274,set(['76'])
1859,161302,"set(['24', '120', '42', '115', '108', '112', '91'])"
